"interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"pp","9606.ENSP00000215659 (pp) 9606.ENSP00000264867","false","pp","9606.ENSP00000215659 (pp) 9606.ENSP00000264867","0.0","0.0","0.9","0.0","0.0",,"0.0","0.931","0.34"
"pp","9606.ENSP00000215659 (pp) 9606.ENSP00000245960","false","pp","9606.ENSP00000215659 (pp) 9606.ENSP00000245960","0.05","0.0","0.9","0.186","0.0",,"0.0","0.931","0.214"
"pp","9606.ENSP00000215659 (pp) 9606.ENSP00000375892","false","pp","9606.ENSP00000215659 (pp) 9606.ENSP00000375892","0.054","0.123","0.9","0.11","0.0",,"0.0","0.927","0.172"
"pp","9606.ENSP00000215659 (pp) 9606.ENSP00000500582","false","pp","9606.ENSP00000215659 (pp) 9606.ENSP00000500582","0.048","0.12","0.9","0.11","0.0",,"0.0","0.925","0.148"
"pp","9606.ENSP00000215659 (pp) 9606.ENSP00000358335","false","pp","9606.ENSP00000215659 (pp) 9606.ENSP00000358335","0.0","0.0","0.9","0.11","0.0",,"0.0","0.923","0.211"
"pp","9606.ENSP00000215659 (pp) 9606.ENSP00000363092","false","pp","9606.ENSP00000215659 (pp) 9606.ENSP00000363092","0.067","0.0","0.9","0.071","0.0",,"0.0","0.916","0.148"
"pp","9606.ENSP00000215659 (pp) 9606.ENSP00000479667","false","pp","9606.ENSP00000215659 (pp) 9606.ENSP00000479667","0.068","0.0","0.9","0.075","0.0",,"0.0","0.915","0.133"
"pp","9606.ENSP00000215659 (pp) 9606.ENSP00000333896","false","pp","9606.ENSP00000215659 (pp) 9606.ENSP00000333896","0.08","0.0","0.9","0.075","0.0",,"0.0","0.915","0.122"
"pp","9606.ENSP00000215659 (pp) 9606.ENSP00000341189","false","pp","9606.ENSP00000215659 (pp) 9606.ENSP00000341189","0.067","0.0","0.9","0.054","0.0",,"0.0","0.913","0.131"
"pp","9606.ENSP00000215659 (pp) 9606.ENSP00000378974","false","pp","9606.ENSP00000215659 (pp) 9606.ENSP00000378974","0.067","0.066","0.9","0.0","0.0",,"0.0","0.911","0.1"
"pp","9606.ENSP00000215659 (pp) 9606.ENSP00000325120","false","pp","9606.ENSP00000215659 (pp) 9606.ENSP00000325120","0.055","0.0","0.9","0.0","0.0",,"0.0","0.91","0.129"
"pp","9606.ENSP00000215659 (pp) 9606.ENSP00000394560","false","pp","9606.ENSP00000215659 (pp) 9606.ENSP00000394560","0.07","0.065","0.9","0.0","0.0",,"0.0","0.909","0.083"
"pp","9606.ENSP00000215659 (pp) 9606.ENSP00000343925","false","pp","9606.ENSP00000215659 (pp) 9606.ENSP00000343925","0.0","0.0","0.9","0.0","0.0",,"0.0","0.907","0.113"
"pp","9606.ENSP00000215659 (pp) 9606.ENSP00000298573","false","pp","9606.ENSP00000215659 (pp) 9606.ENSP00000298573","0.06","0.0","0.65","0.3","0.0",,"0.0","0.887","0.568"
"pp","9606.ENSP00000215659 (pp) 9606.ENSP00000333685","false","pp","9606.ENSP00000215659 (pp) 9606.ENSP00000333685","0.139","0.057","0.5","0.127","0.0",,"0.0","0.856","0.657"
"pp","9606.ENSP00000215659 (pp) 9606.ENSP00000217381","false","pp","9606.ENSP00000215659 (pp) 9606.ENSP00000217381","0.062","0.0","0.0","0.292","0.0",,"0.0","0.818","0.749"
"pp","9606.ENSP00000215659 (pp) 9606.ENSP00000229264","false","pp","9606.ENSP00000215659 (pp) 9606.ENSP00000229264","0.145","0.0","0.65","0.162","0.0",,"0.0","0.748","0.116"
"pp","9606.ENSP00000215659 (pp) 9606.ENSP00000305260","false","pp","9606.ENSP00000215659 (pp) 9606.ENSP00000305260","0.122","0.0","0.65","0.162","0.0",,"0.0","0.742","0.116"
"pp","9606.ENSP00000215659 (pp) 9606.ENSP00000232564","false","pp","9606.ENSP00000215659 (pp) 9606.ENSP00000232564","0.106","0.0","0.65","0.162","0.0",,"0.0","0.737","0.116"
"pp","9606.ENSP00000215659 (pp) 9606.ENSP00000261837","false","pp","9606.ENSP00000215659 (pp) 9606.ENSP00000261837","0.106","0.0","0.65","0.162","0.0",,"0.0","0.737","0.116"
"pp","9606.ENSP00000215659 (pp) 9606.ENSP00000367872","false","pp","9606.ENSP00000215659 (pp) 9606.ENSP00000367872","0.106","0.0","0.65","0.162","0.0",,"0.0","0.737","0.116"
"pp","9606.ENSP00000215659 (pp) 9606.ENSP00000380334","false","pp","9606.ENSP00000215659 (pp) 9606.ENSP00000380334","0.068","0.0","0.65","0.113","0.0",,"0.0","0.722","0.154"
"pp","9606.ENSP00000378974 (pp) 9606.ENSP00000394560","false","pp","9606.ENSP00000378974 (pp) 9606.ENSP00000394560","0.082","0.05","0.9","0.994","0.0",,"0.0","0.999","0.55"
"pp","9606.ENSP00000378974 (pp) 9606.ENSP00000387699","false","pp","9606.ENSP00000378974 (pp) 9606.ENSP00000387699","0.095","0.0","0.0","0.0","0.0",,"0.0","0.762","0.748"
"pp","9606.ENSP00000378974 (pp) 9606.ENSP00000498321","false","pp","9606.ENSP00000378974 (pp) 9606.ENSP00000498321","0.087","0.0","0.0","0.079","0.0",,"0.0","0.709","0.682"
"pp","9606.ENSP00000378974 (pp) 9606.ENSP00000451828","false","pp","9606.ENSP00000378974 (pp) 9606.ENSP00000451828","0.053","0.0","0.0","0.326","0.0",,"0.0","0.706","0.576"
"pp","9606.ENSP00000325120 (pp) 9606.ENSP00000359719","false","pp","9606.ENSP00000325120 (pp) 9606.ENSP00000359719","0.0","0.0","0.9","0.0","0.0",,"0.0","0.937","0.398"
"pp","9606.ENSP00000325120 (pp) 9606.ENSP00000428056","false","pp","9606.ENSP00000325120 (pp) 9606.ENSP00000428056","0.0","0.0","0.9","0.065","0.0",,"0.0","0.931","0.322"
"pp","9606.ENSP00000325120 (pp) 9606.ENSP00000378974","false","pp","9606.ENSP00000325120 (pp) 9606.ENSP00000378974","0.0","0.0","0.9","0.0","0.0",,"0.0","0.921","0.248"
"pp","9606.ENSP00000325120 (pp) 9606.ENSP00000333685","false","pp","9606.ENSP00000325120 (pp) 9606.ENSP00000333685","0.055","0.0","0.9","0.0","0.0",,"0.0","0.909","0.119"
"pp","9606.ENSP00000325120 (pp) 9606.ENSP00000394560","false","pp","9606.ENSP00000325120 (pp) 9606.ENSP00000394560","0.0","0.0","0.9","0.0","0.0",,"0.0","0.908","0.121"
"pp","9606.ENSP00000325120 (pp) 9606.ENSP00000379683","false","pp","9606.ENSP00000325120 (pp) 9606.ENSP00000379683","0.044","0.0","0.0","0.056","0.0",,"0.0","0.883","0.881"
"pp","9606.ENSP00000325120 (pp) 9606.ENSP00000342235","false","pp","9606.ENSP00000325120 (pp) 9606.ENSP00000342235","0.107","0.0","0.75","0.092","0.0",,"0.0","0.881","0.485"
"pp","9606.ENSP00000325120 (pp) 9606.ENSP00000410294","false","pp","9606.ENSP00000325120 (pp) 9606.ENSP00000410294","0.048","0.0","0.0","0.294","0.0",,"0.0","0.854","0.8"
"pp","9606.ENSP00000325120 (pp) 9606.ENSP00000497069","false","pp","9606.ENSP00000325120 (pp) 9606.ENSP00000497069","0.049","0.0","0.0","0.071","0.0",,"0.0","0.82","0.812"
"pp","9606.ENSP00000343925 (pp) 9606.ENSP00000359719","false","pp","9606.ENSP00000343925 (pp) 9606.ENSP00000359719","0.0","0.0","0.9","0.0","0.0",,"0.0","0.943","0.457"
"pp","9606.ENSP00000343925 (pp) 9606.ENSP00000379683","false","pp","9606.ENSP00000343925 (pp) 9606.ENSP00000379683","0.048","0.0","0.0","0.056","0.0",,"0.0","0.925","0.923"
"pp","9606.ENSP00000343925 (pp) 9606.ENSP00000378974","false","pp","9606.ENSP00000343925 (pp) 9606.ENSP00000378974","0.0","0.0","0.9","0.0","0.0",,"0.0","0.923","0.269"
"pp","9606.ENSP00000343925 (pp) 9606.ENSP00000394560","false","pp","9606.ENSP00000343925 (pp) 9606.ENSP00000394560","0.0","0.0","0.9","0.0","0.0",,"0.0","0.915","0.186"
"pp","9606.ENSP00000343925 (pp) 9606.ENSP00000497069","false","pp","9606.ENSP00000343925 (pp) 9606.ENSP00000497069","0.0","0.0","0.0","0.071","0.0",,"0.0","0.813","0.807"
"pp","9606.ENSP00000298573 (pp) 9606.ENSP00000378974","false","pp","9606.ENSP00000298573 (pp) 9606.ENSP00000378974","0.086","0.0","0.9","0.966","0.0",,"0.0","0.998","0.638"
"pp","9606.ENSP00000298573 (pp) 9606.ENSP00000394560","false","pp","9606.ENSP00000298573 (pp) 9606.ENSP00000394560","0.075","0.0","0.9","0.682","0.0",,"0.0","0.985","0.552"
"pp","9606.ENSP00000298573 (pp) 9606.ENSP00000333685","false","pp","9606.ENSP00000298573 (pp) 9606.ENSP00000333685","0.06","0.0","0.65","0.3","0.0",,"0.0","0.882","0.548"
"pp","9606.ENSP00000333685 (pp) 9606.ENSP00000396467","false","pp","9606.ENSP00000333685 (pp) 9606.ENSP00000396467","0.047","0.141","0.9","0.912","0.0",,"0.0","0.994","0.321"
"pp","9606.ENSP00000333685 (pp) 9606.ENSP00000479667","false","pp","9606.ENSP00000333685 (pp) 9606.ENSP00000479667","0.074","0.0","0.9","0.252","0.0",,"0.0","0.942","0.273"
"pp","9606.ENSP00000333685 (pp) 9606.ENSP00000451828","false","pp","9606.ENSP00000333685 (pp) 9606.ENSP00000451828","0.087","0.125","0.9","0.11","0.0",,"0.0","0.94","0.286"
"pp","9606.ENSP00000333685 (pp) 9606.ENSP00000333896","false","pp","9606.ENSP00000333685 (pp) 9606.ENSP00000333896","0.152","0.0","0.9","0.203","0.0",,"0.0","0.933","0.129"
"pp","9606.ENSP00000333685 (pp) 9606.ENSP00000375892","false","pp","9606.ENSP00000333685 (pp) 9606.ENSP00000375892","0.053","0.125","0.9","0.11","0.0",,"0.0","0.927","0.167"
"pp","9606.ENSP00000333685 (pp) 9606.ENSP00000500582","false","pp","9606.ENSP00000333685 (pp) 9606.ENSP00000500582","0.048","0.119","0.9","0.11","0.0",,"0.0","0.925","0.15"
"pp","9606.ENSP00000333685 (pp) 9606.ENSP00000358335","false","pp","9606.ENSP00000333685 (pp) 9606.ENSP00000358335","0.0","0.0","0.9","0.11","0.0",,"0.0","0.923","0.206"
"pp","9606.ENSP00000333685 (pp) 9606.ENSP00000363092","false","pp","9606.ENSP00000333685 (pp) 9606.ENSP00000363092","0.067","0.0","0.9","0.071","0.0",,"0.0","0.916","0.15"
"pp","9606.ENSP00000333685 (pp) 9606.ENSP00000341189","false","pp","9606.ENSP00000333685 (pp) 9606.ENSP00000341189","0.067","0.0","0.9","0.054","0.0",,"0.0","0.913","0.131"
"pp","9606.ENSP00000333685 (pp) 9606.ENSP00000378974","false","pp","9606.ENSP00000333685 (pp) 9606.ENSP00000378974","0.103","0.06","0.9","0.0","0.0",,"0.0","0.913","0.093"
"pp","9606.ENSP00000333685 (pp) 9606.ENSP00000343925","false","pp","9606.ENSP00000333685 (pp) 9606.ENSP00000343925","0.042","0.0","0.9","0.0","0.0",,"0.0","0.912","0.157"
"pp","9606.ENSP00000333685 (pp) 9606.ENSP00000394560","false","pp","9606.ENSP00000333685 (pp) 9606.ENSP00000394560","0.063","0.062","0.9","0.0","0.0",,"0.0","0.908","0.083"
"pp","9606.ENSP00000333685 (pp) 9606.ENSP00000367872","false","pp","9606.ENSP00000333685 (pp) 9606.ENSP00000367872","0.13","0.0","0.65","0.162","0.0",,"0.0","0.744","0.116"
"pp","9606.ENSP00000333685 (pp) 9606.ENSP00000380334","false","pp","9606.ENSP00000333685 (pp) 9606.ENSP00000380334","0.074","0.0","0.65","0.113","0.0",,"0.0","0.717","0.131"
"pp","9606.ENSP00000305260 (pp) 9606.ENSP00000433295","false","pp","9606.ENSP00000305260 (pp) 9606.ENSP00000433295","0.055","0.0","0.65","0.34","0.0",,"0.0","0.88","0.518"
"pp","9606.ENSP00000305260 (pp) 9606.ENSP00000306124","false","pp","9606.ENSP00000305260 (pp) 9606.ENSP00000306124","0.086","0.0","0.65","0.068","0.0",,"0.0","0.802","0.417"
"pp","9606.ENSP00000305260 (pp) 9606.ENSP00000357067","false","pp","9606.ENSP00000305260 (pp) 9606.ENSP00000357067","0.055","0.0","0.65","0.307","0.0",,"0.0","0.764","0.095"
"pp","9606.ENSP00000305260 (pp) 9606.ENSP00000477437","false","pp","9606.ENSP00000305260 (pp) 9606.ENSP00000477437","0.055","0.0","0.65","0.307","0.0",,"0.0","0.754","0.055"
"pp","9606.ENSP00000305260 (pp) 9606.ENSP00000333685","false","pp","9606.ENSP00000305260 (pp) 9606.ENSP00000333685","0.145","0.0","0.65","0.162","0.0",,"0.0","0.748","0.116"
"pp","9606.ENSP00000305260 (pp) 9606.ENSP00000359719","false","pp","9606.ENSP00000305260 (pp) 9606.ENSP00000359719","0.12","0.0","0.65","0.0","0.0",,"0.0","0.729","0.191"
"pp","9606.ENSP00000367872 (pp) 9606.ENSP00000420295","false","pp","9606.ENSP00000367872 (pp) 9606.ENSP00000420295","0.0","0.0","0.9","0.0","0.0",,"0.0","0.938","0.411"
"pp","9606.ENSP00000367872 (pp) 9606.ENSP00000477437","false","pp","9606.ENSP00000367872 (pp) 9606.ENSP00000477437","0.055","0.0","0.65","0.487","0.0",,"0.0","0.882","0.389"
"pp","9606.ENSP00000367872 (pp) 9606.ENSP00000433295","false","pp","9606.ENSP00000367872 (pp) 9606.ENSP00000433295","0.055","0.0","0.65","0.244","0.0",,"0.0","0.876","0.566"
"pp","9606.ENSP00000367872 (pp) 9606.ENSP00000451828","false","pp","9606.ENSP00000367872 (pp) 9606.ENSP00000451828","0.153","0.0","0.5","0.475","0.0",,"0.0","0.805","0.227"
"pp","9606.ENSP00000367872 (pp) 9606.ENSP00000428056","false","pp","9606.ENSP00000367872 (pp) 9606.ENSP00000428056","0.056","0.0","0.65","0.292","0.0",,"0.0","0.763","0.107"
"pp","9606.ENSP00000367872 (pp) 9606.ENSP00000465295","false","pp","9606.ENSP00000367872 (pp) 9606.ENSP00000465295","0.0","0.0","0.5","0.107","0.0",,"0.0","0.703","0.389"
"pp","9606.ENSP00000229264 (pp) 9606.ENSP00000379496","false","pp","9606.ENSP00000229264 (pp) 9606.ENSP00000379496","0.061","0.0","0.9","0.0","0.0",,"0.0","0.922","0.239"
"pp","9606.ENSP00000229264 (pp) 9606.ENSP00000410309","false","pp","9606.ENSP00000229264 (pp) 9606.ENSP00000410309","0.0","0.0","0.9","0.0","0.0",,"0.0","0.919","0.223"
"pp","9606.ENSP00000229264 (pp) 9606.ENSP00000255266","false","pp","9606.ENSP00000229264 (pp) 9606.ENSP00000255266","0.0","0.0","0.5","0.0","0.0",,"0.0","0.778","0.574"
"pp","9606.ENSP00000229264 (pp) 9606.ENSP00000358301","false","pp","9606.ENSP00000229264 (pp) 9606.ENSP00000358301","0.0","0.0","0.0","0.424","0.0",,"0.0","0.767","0.613"
"pp","9606.ENSP00000229264 (pp) 9606.ENSP00000333685","false","pp","9606.ENSP00000229264 (pp) 9606.ENSP00000333685","0.146","0.0","0.65","0.162","0.0",,"0.0","0.748","0.116"
"pp","9606.ENSP00000229264 (pp) 9606.ENSP00000295101","false","pp","9606.ENSP00000229264 (pp) 9606.ENSP00000295101","0.055","0.0","0.65","0.144","0.0",,"0.0","0.741","0.195"
"pp","9606.ENSP00000229264 (pp) 9606.ENSP00000420295","false","pp","9606.ENSP00000229264 (pp) 9606.ENSP00000420295","0.0","0.0","0.5","0.0","0.0",,"0.0","0.739","0.499"
"pp","9606.ENSP00000229264 (pp) 9606.ENSP00000229795","false","pp","9606.ENSP00000229264 (pp) 9606.ENSP00000229795","0.106","0.0","0.65","0.162","0.0",,"0.0","0.737","0.116"
"pp","9606.ENSP00000229264 (pp) 9606.ENSP00000357067","false","pp","9606.ENSP00000229264 (pp) 9606.ENSP00000357067","0.072","0.0","0.65","0.144","0.0",,"0.0","0.736","0.163"
"pp","9606.ENSP00000229264 (pp) 9606.ENSP00000359719","false","pp","9606.ENSP00000229264 (pp) 9606.ENSP00000359719","0.12","0.0","0.65","0.0","0.0",,"0.0","0.73","0.196"
"pp","9606.ENSP00000229264 (pp) 9606.ENSP00000433295","false","pp","9606.ENSP00000229264 (pp) 9606.ENSP00000433295","0.055","0.0","0.65","0.144","0.0",,"0.0","0.726","0.146"
"pp","9606.ENSP00000229264 (pp) 9606.ENSP00000477437","false","pp","9606.ENSP00000229264 (pp) 9606.ENSP00000477437","0.055","0.0","0.65","0.144","0.0",,"0.0","0.721","0.132"
"pp","9606.ENSP00000229264 (pp) 9606.ENSP00000306124","false","pp","9606.ENSP00000229264 (pp) 9606.ENSP00000306124","0.086","0.0","0.65","0.068","0.0",,"0.0","0.715","0.159"
"pp","9606.ENSP00000229264 (pp) 9606.ENSP00000305372","false","pp","9606.ENSP00000229264 (pp) 9606.ENSP00000305372","0.0","0.0","0.0","0.424","0.0",,"0.0","0.703","0.506"
"pp","9606.ENSP00000229264 (pp) 9606.ENSP00000355192","false","pp","9606.ENSP00000229264 (pp) 9606.ENSP00000355192","0.0","0.0","0.65","0.045","0.0",,"0.0","0.701","0.179"
"pp","9606.ENSP00000232564 (pp) 9606.ENSP00000477437","false","pp","9606.ENSP00000232564 (pp) 9606.ENSP00000477437","0.055","0.0","0.65","0.487","0.0",,"0.0","0.815","0.0"
"pp","9606.ENSP00000232564 (pp) 9606.ENSP00000428056","false","pp","9606.ENSP00000232564 (pp) 9606.ENSP00000428056","0.044","0.0","0.65","0.0","0.0",,"0.0","0.793","0.432"
"pp","9606.ENSP00000232564 (pp) 9606.ENSP00000433295","false","pp","9606.ENSP00000232564 (pp) 9606.ENSP00000433295","0.055","0.0","0.65","0.339","0.0",,"0.0","0.773","0.085"
"pp","9606.ENSP00000232564 (pp) 9606.ENSP00000357067","false","pp","9606.ENSP00000232564 (pp) 9606.ENSP00000357067","0.055","0.0","0.65","0.307","0.0",,"0.0","0.75","0.0"
"pp","9606.ENSP00000232564 (pp) 9606.ENSP00000333685","false","pp","9606.ENSP00000232564 (pp) 9606.ENSP00000333685","0.106","0.0","0.65","0.162","0.0",,"0.0","0.737","0.116"
"pp","9606.ENSP00000232564 (pp) 9606.ENSP00000295101","false","pp","9606.ENSP00000232564 (pp) 9606.ENSP00000295101","0.102","0.0","0.65","0.144","0.0",,"0.0","0.736","0.137"
"pp","9606.ENSP00000232564 (pp) 9606.ENSP00000306124","false","pp","9606.ENSP00000232564 (pp) 9606.ENSP00000306124","0.099","0.0","0.65","0.068","0.0",,"0.0","0.712","0.138"
"pp","9606.ENSP00000232564 (pp) 9606.ENSP00000359719","false","pp","9606.ENSP00000232564 (pp) 9606.ENSP00000359719","0.12","0.0","0.65","0.0","0.0",,"0.0","0.71","0.136"
"pp","9606.ENSP00000261837 (pp) 9606.ENSP00000381340","false","pp","9606.ENSP00000261837 (pp) 9606.ENSP00000381340","0.0","0.0","0.0","0.0","0.0",,"0.0","0.967","0.967"
"pp","9606.ENSP00000261837 (pp) 9606.ENSP00000357067","false","pp","9606.ENSP00000261837 (pp) 9606.ENSP00000357067","0.072","0.0","0.65","0.123","0.0",,"0.0","0.908","0.717"
"pp","9606.ENSP00000261837 (pp) 9606.ENSP00000295101","false","pp","9606.ENSP00000261837 (pp) 9606.ENSP00000295101","0.063","0.0","0.65","0.123","0.0",,"0.0","0.867","0.594"
"pp","9606.ENSP00000261837 (pp) 9606.ENSP00000477437","false","pp","9606.ENSP00000261837 (pp) 9606.ENSP00000477437","0.067","0.0","0.65","0.123","0.0",,"0.0","0.789","0.351"
"pp","9606.ENSP00000261837 (pp) 9606.ENSP00000433295","false","pp","9606.ENSP00000261837 (pp) 9606.ENSP00000433295","0.0","0.0","0.65","0.123","0.0",,"0.0","0.773","0.321"
"pp","9606.ENSP00000261837 (pp) 9606.ENSP00000363255","false","pp","9606.ENSP00000261837 (pp) 9606.ENSP00000363255","0.099","0.0","0.5","0.242","0.0",,"0.0","0.762","0.386"
"pp","9606.ENSP00000261837 (pp) 9606.ENSP00000382177","false","pp","9606.ENSP00000261837 (pp) 9606.ENSP00000382177","0.063","0.0","0.0","0.0","0.167",,"0.0","0.746","0.7"
"pp","9606.ENSP00000261837 (pp) 9606.ENSP00000333685","false","pp","9606.ENSP00000261837 (pp) 9606.ENSP00000333685","0.106","0.0","0.65","0.162","0.0",,"0.0","0.737","0.116"
"pp","9606.ENSP00000261837 (pp) 9606.ENSP00000359719","false","pp","9606.ENSP00000261837 (pp) 9606.ENSP00000359719","0.135","0.0","0.65","0.0","0.0",,"0.0","0.735","0.197"
"pp","9606.ENSP00000261837 (pp) 9606.ENSP00000306124","false","pp","9606.ENSP00000261837 (pp) 9606.ENSP00000306124","0.1","0.0","0.65","0.068","0.0",,"0.0","0.731","0.193"
"pp","9606.ENSP00000380334 (pp) 9606.ENSP00000380450","false","pp","9606.ENSP00000380334 (pp) 9606.ENSP00000380450","0.042","0.0","0.72","0.0","0.0",,"0.0","0.998","0.995"
"pp","9606.ENSP00000380334 (pp) 9606.ENSP00000451828","false","pp","9606.ENSP00000380334 (pp) 9606.ENSP00000451828","0.101","0.0","0.0","0.101","0.0",,"0.0","0.993","0.992"
"pp","9606.ENSP00000211287 (pp) 9606.ENSP00000396467","false","pp","9606.ENSP00000211287 (pp) 9606.ENSP00000396467","0.072","0.156","0.9","0.694","0.0",,"0.0","0.981","0.345"
"pp","9606.ENSP00000211287 (pp) 9606.ENSP00000394560","false","pp","9606.ENSP00000211287 (pp) 9606.ENSP00000394560","0.07","0.067","0.9","0.0","0.0",,"0.0","0.941","0.401"
"pp","9606.ENSP00000211287 (pp) 9606.ENSP00000451828","false","pp","9606.ENSP00000211287 (pp) 9606.ENSP00000451828","0.055","0.125","0.9","0.11","0.0",,"0.0","0.937","0.279"
"pp","9606.ENSP00000211287 (pp) 9606.ENSP00000375892","false","pp","9606.ENSP00000211287 (pp) 9606.ENSP00000375892","0.055","0.132","0.9","0.11","0.0",,"0.0","0.928","0.167"
"pp","9606.ENSP00000211287 (pp) 9606.ENSP00000479667","false","pp","9606.ENSP00000211287 (pp) 9606.ENSP00000479667","0.075","0.0","0.9","0.075","0.0",,"0.0","0.928","0.26"
"pp","9606.ENSP00000211287 (pp) 9606.ENSP00000245960","false","pp","9606.ENSP00000211287 (pp) 9606.ENSP00000245960","0.0","0.0","0.9","0.186","0.0",,"0.0","0.927","0.18"
"pp","9606.ENSP00000211287 (pp) 9606.ENSP00000500582","false","pp","9606.ENSP00000211287 (pp) 9606.ENSP00000500582","0.048","0.132","0.9","0.11","0.0",,"0.0","0.926","0.152"
"pp","9606.ENSP00000211287 (pp) 9606.ENSP00000264867","false","pp","9606.ENSP00000211287 (pp) 9606.ENSP00000264867","0.0","0.0","0.9","0.0","0.0",,"0.0","0.924","0.274"
"pp","9606.ENSP00000211287 (pp) 9606.ENSP00000358335","false","pp","9606.ENSP00000211287 (pp) 9606.ENSP00000358335","0.0","0.0","0.9","0.11","0.0",,"0.0","0.922","0.203"
"pp","9606.ENSP00000211287 (pp) 9606.ENSP00000333896","false","pp","9606.ENSP00000211287 (pp) 9606.ENSP00000333896","0.068","0.0","0.9","0.075","0.0",,"0.0","0.917","0.15"
"pp","9606.ENSP00000211287 (pp) 9606.ENSP00000363092","false","pp","9606.ENSP00000211287 (pp) 9606.ENSP00000363092","0.067","0.0","0.9","0.071","0.0",,"0.0","0.915","0.142"
"pp","9606.ENSP00000211287 (pp) 9606.ENSP00000215659","false","pp","9606.ENSP00000211287 (pp) 9606.ENSP00000215659","0.0","0.057","0.4","0.728","0.0",,"0.0","0.915","0.513"
"pp","9606.ENSP00000211287 (pp) 9606.ENSP00000341189","false","pp","9606.ENSP00000211287 (pp) 9606.ENSP00000341189","0.067","0.0","0.9","0.054","0.0",,"0.0","0.914","0.145"
"pp","9606.ENSP00000211287 (pp) 9606.ENSP00000378974","false","pp","9606.ENSP00000211287 (pp) 9606.ENSP00000378974","0.067","0.063","0.9","0.0","0.0",,"0.0","0.91","0.096"
"pp","9606.ENSP00000211287 (pp) 9606.ENSP00000325120","false","pp","9606.ENSP00000211287 (pp) 9606.ENSP00000325120","0.055","0.0","0.9","0.0","0.0",,"0.0","0.908","0.112"
"pp","9606.ENSP00000211287 (pp) 9606.ENSP00000343925","false","pp","9606.ENSP00000211287 (pp) 9606.ENSP00000343925","0.0","0.0","0.9","0.0","0.0",,"0.0","0.908","0.118"
"pp","9606.ENSP00000211287 (pp) 9606.ENSP00000298573","false","pp","9606.ENSP00000211287 (pp) 9606.ENSP00000298573","0.06","0.0","0.65","0.3","0.0",,"0.0","0.886","0.566"
"pp","9606.ENSP00000211287 (pp) 9606.ENSP00000333685","false","pp","9606.ENSP00000211287 (pp) 9606.ENSP00000333685","0.0","0.059","0.5","0.0","0.0",,"0.0","0.765","0.542"
"pp","9606.ENSP00000211287 (pp) 9606.ENSP00000305260","false","pp","9606.ENSP00000211287 (pp) 9606.ENSP00000305260","0.108","0.0","0.65","0.162","0.0",,"0.0","0.745","0.139"
"pp","9606.ENSP00000211287 (pp) 9606.ENSP00000367872","false","pp","9606.ENSP00000211287 (pp) 9606.ENSP00000367872","0.108","0.0","0.65","0.162","0.0",,"0.0","0.738","0.116"
"pp","9606.ENSP00000211287 (pp) 9606.ENSP00000229264","false","pp","9606.ENSP00000211287 (pp) 9606.ENSP00000229264","0.106","0.0","0.65","0.162","0.0",,"0.0","0.737","0.116"
"pp","9606.ENSP00000211287 (pp) 9606.ENSP00000232564","false","pp","9606.ENSP00000211287 (pp) 9606.ENSP00000232564","0.106","0.0","0.65","0.162","0.0",,"0.0","0.737","0.116"
